aX,aY,aZ,gX,gY,gZ
-1.588,1.030,-2.213,22.095,380.737,-207.092
-1.552,0.969,-2.330,79.346,319.031,-242.126
-1.481,0.861,-2.355,63.904,236.755,-266.785
-1.355,0.704,-2.354,62.012,149.353,-285.889
-1.231,0.492,-2.254,55.908,53.040,-296.387
-1.132,0.289,-2.082,33.813,-41.931,-290.222
-1.087,0.104,-1.900,17.700,-129.761,-272.400
-1.036,-0.038,-1.689,-4.822,-208.374,-244.690
-0.969,-0.121,-1.464,-33.203,-276.672,-208.313
-0.916,-0.118,-1.213,-64.209,-333.069,-159.668
-0.887,-0.057,-0.979,-91.125,-367.859,-101.746
-0.826,0.044,-0.793,-103.394,-382.263,-46.692
-0.736,0.175,-0.660,-98.938,-379.700,-4.395
-0.645,0.298,-0.571,-79.285,-368.774,26.245
-0.512,0.393,-0.520,-51.514,-354.492,42.542
-0.411,0.468,-0.474,-29.968,-342.407,39.185
-0.282,0.501,-0.433,-11.414,-332.764,33.691
-0.167,0.498,-0.379,-2.686,-327.087,25.146
-0.048,0.464,-0.308,1.099,-325.012,16.418
0.050,0.414,-0.218,-2.441,-324.768,11.414
0.119,0.357,-0.105,-17.578,-324.402,12.512
0.159,0.308,0.016,-40.466,-320.312,21.545
0.208,0.289,0.145,-70.251,-310.669,38.635
0.250,0.289,0.256,-99.731,-293.152,60.974
0.262,0.296,0.335,-125.793,-268.127,85.266
0.183,0.360,0.379,-153.076,-240.173,108.093
0.320,0.420,0.367,-170.166,-216.187,120.422
0.352,0.401,0.342,-174.683,-193.115,120.605
0.370,0.294,0.339,-172.546,-171.448,110.596
0.330,0.130,0.423,-168.762,-155.518,89.355
0.237,-0.031,0.523,-165.466,-132.812,75.134
0.185,-0.094,0.688,-183.716,-83.618,84.106
-0.024,-0.007,0.854,-220.276,13.672,119.141
-0.223,0.187,0.738,-163.269,149.719,161.011
-0.520,0.427,0.418,-61.646,289.307,192.444
-0.800,0.632,0.016,15.808,406.433,203.857
-0.945,0.760,-0.416,80.994,483.948,202.087
-0.977,0.866,-0.783,116.272,519.714,195.190
-0.948,0.973,-1.043,113.953,528.076,187.073
-0.980,1.031,-1.265,91.553,519.897,166.138
-1.163,1.067,-1.448,63.416,504.517,142.090
-1.373,1.126,-1.617,33.203,484.131,119.995
-1.534,1.190,-1.749,7.996,459.045,95.581
-1.548,1.243,-1.849,0.061,426.575,59.021
-1.530,1.282,-1.884,11.841,396.118,10.925
-1.527,1.317,-2.078,78.796,380.310,-40.039
-1.477,1.343,-2.250,166.138,350.403,-90.454
-1.334,1.318,-2.352,179.871,278.687,-138.245
-1.160,1.195,-2.343,186.279,190.063,-181.519
-1.029,0.990,-2.195,159.546,87.341,-214.172
-0.962,0.760,-1.986,133.423,-11.902,-231.384
-0.961,0.524,-1.773,108.276,-104.553,-229.248
-0.913,0.321,-1.538,73.792,-186.707,-205.872
-0.895,0.201,-1.329,32.043,-259.277,-161.133
-0.877,0.173,-1.152,-18.616,-322.327,-101.074
-0.879,0.216,-0.940,-85.876,-381.836,-33.325
-0.905,0.313,-0.748,-138.184,-426.270,38.269
-0.946,0.479,-0.587,-168.884,-448.120,110.962
-0.968,0.696,-0.484,-185.242,-457.642,176.208
-0.936,0.924,-0.428,-184.021,-458.801,225.952
-0.900,1.137,-0.391,-170.410,-457.031,251.648
-0.850,1.318,-0.348,-153.381,-455.322,257.141
-0.780,1.446,-0.302,-124.023,-451.477,247.681
-0.703,1.524,-0.235,-89.783,-445.923,225.037
-0.619,1.537,-0.154,-51.880,-441.101,189.941
-0.542,1.477,-0.066,-11.658,-436.707,144.348
-0.484,1.373,0.033,23.560,-434.082,92.773
-0.442,1.253,0.135,39.368,-431.091,41.565
-0.270,1.150,0.310,5.981,-425.110,-3.906
-0.242,1.108,0.630,-114.014,-401.672,-40.955

-1.143,0.487,-1.284,133.118,598.572,-99.609
-1.231,0.514,-1.413,115.662,584.717,-91.980
-1.343,0.550,-1.512,85.388,565.552,-83.069
-1.477,0.597,-1.619,60.486,546.265,-77.148
-1.640,0.658,-1.712,33.630,525.391,-76.172
-1.777,0.720,-1.769,11.841,503.479,-79.834
-1.910,0.733,-1.900,18.982,488.037,-85.876
-1.973,0.739,-1.970,9.644,466.858,-91.614
-1.898,0.731,-1.973,-22.827,435.425,-104.675
-1.741,0.847,-1.999,-26.184,394.348,-125.854
-1.433,0.901,-2.477,112.061,353.760,-150.574
-1.192,0.971,-2.578,147.583,239.929,-168.457
-1.033,0.928,-2.595,95.581,109.436,-183.655
-0.972,0.771,-2.446,60.181,-25.696,-196.716
-0.960,0.567,-2.152,15.137,-158.936,-200.439
-0.996,0.370,-1.786,-18.127,-280.457,-189.026
-1.058,0.241,-1.425,-40.955,-373.779,-157.898
-1.073,0.179,-1.127,-67.017,-427.856,-113.892
-1.002,0.173,-0.875,-96.985,-466.064,-64.758
-0.883,0.204,-0.652,-122.986,-490.967,-17.151
-0.777,0.252,-0.479,-142.700,-500.000,28.381
-0.677,0.323,-0.347,-158.081,-497.742,72.266
-0.552,0.407,-0.267,-158.875,-484.924,107.056
-0.438,0.489,-0.205,-153.870,-469.421,129.700
-0.357,0.567,-0.163,-146.057,-451.355,144.348
-0.280,0.635,-0.140,-136.169,-432.129,151.428
-0.198,0.696,-0.095,-131.042,-411.377,151.062
-0.122,0.726,-0.058,-114.807,-388.611,144.409
-0.030,0.724,-0.023,-88.440,-364.075,132.385
0.057,0.688,0.010,-61.035,-337.952,117.310
0.124,0.626,0.050,-40.894,-310.791,100.952
0.138,0.549,0.091,-25.208,-284.485,85.144
0.139,0.479,0.140,-20.020,-263.184,73.303
0.133,0.413,0.163,-36.804,-245.972,68.481
0.150,0.473,0.406,-140.015,-226.501,71.899
0.211,0.492,0.500,-181.030,-184.814,76.172
0.232,0.482,0.511,-145.447,-129.517,75.989
0.283,0.491,0.566,-159.729,-76.660,73.303
0.249,0.500,0.579,-166.504,-18.677,69.885
0.183,0.523,0.574,-158.630,43.945,61.951
0.093,0.553,0.549,-144.226,109.070,46.021
-0.005,0.563,0.456,-112.183,177.490,25.757
-0.148,0.555,0.304,-76.782,248.901,6.348
-0.360,0.547,0.102,-52.612,324.402,-8.606
-0.567,0.557,-0.176,-20.935,400.208,-20.020
-0.826,0.599,-0.493,15.625,472.351,-25.635
-1.186,0.687,-0.819,55.420,536.011,-28.687
-1.444,0.809,-1.213,102.539,590.271,-33.386
-1.679,0.920,-1.504,119.019,628.662,-41.016
-1.883,1.024,-1.726,114.136,644.531,-51.208
-2.005,1.144,-1.877,103.699,647.949,-65.796
-2.127,1.241,-1.995,74.829,636.536,-94.543
-2.173,1.288,-2.100,36.987,612.488,-136.169
-2.118,1.271,-2.117,-20.508,563.049,-188.660
-2.061,1.143,-2.054,-76.843,496.033,-244.995
-1.945,1.201,-1.884,-94.421,431.030,-297.729
-1.805,1.051,-2.430,118.958,385.681,-346.069
-1.663,0.961,-2.425,159.668,285.767,-367.371
-1.510,0.779,-2.397,76.843,166.748,-375.671
-1.354,0.571,-2.288,57.983,49.561,-377.075
-1.255,0.349,-2.100,20.081,-69.519,-364.380
-1.132,0.149,-1.859,-13.916,-183.411,-338.989
-0.973,-0.026,-1.597,-40.955,-288.879,-306.030
-0.890,-0.152,-1.313,-69.214,-376.038,-267.334
-0.815,-0.193,-1.024,-108.093,-443.542,-219.482
-0.786,-0.180,-0.774,-143.005,-485.291,-165.100
-0.756,-0.119,-0.545,-173.096,-506.409,-93.445
-0.706,-0.051,-0.398,-181.946,-513.062,-6.287
-0.606,0.058,-0.286,-191.711,-505.615,62.439
-0.460,0.200,-0.207,-200.867,-491.882,118.042
-0.346,0.345,-0.135,-205.505,-476.196,165.405
-0.275,0.472,-0.042,-208.679,-461.670,209.961
-0.059,0.580,0.014,-203.674,-442.078,263.123
-0.121,0.744,-0.028,-182.983,-414.856,255.066
-0.096,0.857,-0.086,-159.424,-398.132,236.816
-0.037,0.924,-0.082,-139.099,-390.869,224.792
-0.008,0.949,-0.025,-127.319,-385.864,209.595
0.027,0.915,0.044,-102.722,-378.174,188.843
0.067,0.848,0.102,-69.031,-366.638,163.147
0.096,0.762,0.153,-42.786,-355.835,135.376
0.177,0.642,0.169,-31.677,-350.220,109.558
0.039,0.620,0.404,-124.939,-347.229,91.675
0.161,0.660,0.726,-287.048,-324.280,79.163
0.269,0.576,0.798,-237.915,-274.536,64.026
0.375,0.554,0.963,-244.263,-217.834,50.964
0.389,0.534,1.062,-259.705,-152.344,45.105
0.324,0.566,1.134,-259.399,-71.045,43.884
0.295,0.642,1.128,-243.225,25.879,38.330
0.198,0.734,0.994,-185.547,136.475,27.527
0.023,0.778,0.750,-113.159,250.610,10.071
-0.256,0.754,0.441,-48.401,361.023,-13.245
-0.557,0.717,0.082,19.409,460.999,-35.400
-0.847,0.696,-0.308,80.872,546.936,-50.232
-1.123,0.721,-0.682,116.943,614.014,-58.044
-1.392,0.797,-1.010,149.414,661.987,-64.087
-1.565,0.884,-1.388,184.448,696.472,-65.796
-1.787,0.993,-1.618,155.334,713.989,-67.749
-1.967,1.047,-1.793,131.104,708.984,-76.294
-2.100,1.101,-1.916,108.826,694.763,-84.595
-2.134,1.155,-1.976,56.458,664.246,-95.703
-2.193,1.192,-1.992,-6.958,619.873,-112.305
-2.280,1.198,-1.969,-80.872,568.604,-142.578
-2.160,1.139,-1.960,-125.305,513.672,-189.148
-1.915,1.206,-1.752,-151.062,451.843,-237.366
-1.655,1.096,-2.265,35.950,410.095,-281.494
-1.403,1.001,-2.346,145.996,327.148,-303.284
-1.198,0.868,-2.245,36.133,205.139,-309.204
-1.039,0.649,-2.148,19.165,94.788,-312.988
-0.965,0.412,-1.966,-1.892,-14.771,-305.542
-0.896,0.201,-1.758,-29.053,-115.845,-282.654
-0.814,0.038,-1.537,-50.171,-198.975,-248.352
-0.733,-0.042,-1.304,-66.467,-266.479,-205.750
-0.638,-0.056,-1.080,-82.275,-319.031,-156.677
-0.505,-0.033,-0.888,-100.647,-355.591,-102.478
-0.409,0.006,-0.706,-124.634,-379.578,-51.208
-0.324,0.063,-0.550,-143.494,-395.081,-6.165
-0.252,0.129,-0.436,-150.085,-402.954,32.532
-0.194,0.206,-0.344,-155.212,-401.306,67.566
-0.173,0.274,-0.296,-149.292,-388.367,98.450

-1.247,0.721,-0.998,187.317,558.105,-422.302
-1.579,0.613,-1.198,226.135,621.643,-458.252
-1.972,0.506,-1.402,260.986,681.274,-481.873
-2.454,0.422,-1.509,242.554,725.952,-490.295
-2.694,0.329,-1.567,187.622,748.657,-491.455
-2.772,0.213,-1.552,122.192,749.878,-483.337
-2.820,0.161,-1.442,62.439,742.859,-468.323
-2.787,0.134,-1.948,193.420,765.564,-449.402
-2.383,0.201,-2.527,383.057,750.000,-383.179
-2.092,0.352,-2.831,271.057,656.616,-306.091
-1.679,0.492,-3.173,225.830,536.682,-247.864
-1.340,0.610,-3.369,153.320,381.042,-205.444
-1.175,0.652,-3.394,87.891,200.623,-180.664
-1.127,0.579,-3.216,25.269,9.338,-166.321
-1.086,0.430,-2.812,-37.842,-178.833,-152.649
-1.163,0.284,-2.275,-95.764,-348.755,-131.470
-1.247,0.161,-1.746,-130.615,-485.596,-99.854
-1.258,0.065,-1.295,-152.649,-590.210,-59.082
-1.218,0.010,-0.926,-177.673,-643.066,-12.817
-1.146,-0.001,-0.613,-194.702,-674.744,39.307
-1.056,0.019,-0.362,-212.341,-680.725,98.633
-0.906,0.103,-0.164,-220.642,-677.185,156.006
-0.817,0.186,-0.019,-218.628,-664.001,206.970
-0.733,0.266,0.097,-222.168,-644.165,251.465
-0.698,0.346,0.196,-228.516,-620.178,292.114
-0.666,0.431,0.268,-241.699,-591.370,332.092
-0.683,0.546,0.316,-259.705,-553.711,370.728
-0.694,0.671,0.279,-260.376,-510.010,403.931
-0.740,0.810,0.262,-261.841,-472.290,428.406
-0.754,0.958,0.267,-261.169,-439.819,443.970
-0.703,1.133,0.297,-270.813,-408.325,448.792
-0.622,1.337,0.344,-300.476,-372.253,436.829
-0.507,1.535,0.367,-336.914,-322.876,413.635
-0.300,1.707,0.346,-348.328,-261.475,377.075
-0.121,1.827,0.326,-333.862,-191.406,320.068
-0.060,1.807,0.256,-277.039,-119.385,241.516
0.005,1.743,0.216,-226.929,-53.894,154.236
-0.001,1.659,0.164,-188.293,12.756,68.115
0.004,1.625,0.123,-151.489,86.487,-12.573
0.083,1.486,0.023,-103.943,176.025,-100.952
-0.139,1.193,-0.193,-1.221,288.025,-200.317
-0.510,0.935,-0.413,99.609,404.297,-279.541
-1.396,0.851,-0.455,205.505,522.095,-335.937
-1.599,0.780,-0.859,355.774,660.950,-379.211
-1.900,0.736,-1.152,392.029,762.878,-368.103
-2.115,0.729,-1.304,305.786,825.867,-335.754
-2.293,0.759,-1.414,199.341,864.929,-292.725
-2.390,0.775,-1.442,89.233,868.042,-255.127
-2.845,0.784,-1.403,-30.212,840.637,-234.863
-2.968,1.046,-1.470,-60.303,801.147,-250.183
-2.212,0.998,-2.117,174.133,713.379,-273.987
-3.067,1.041,-2.007,88.867,614.807,-261.597
-2.416,1.077,-2.345,78.308,578.857,-295.227
-1.623,1.168,-2.613,114.990,482.422,-317.749
-1.224,1.113,-2.788,65.796,335.449,-333.191
-0.980,0.964,-2.772,52.063,174.133,-345.398
-0.850,0.751,-2.586,8.057,4.333,-346.069
-0.813,0.532,-2.264,-42.175,-159.241,-334.717
-0.877,0.335,-1.865,-94.604,-308.960,-308.838
-0.686,0.199,-1.484,-134.399,-438.416,-268.433
-0.810,0.053,-1.112,-154.480,-514.709,-222.534
-0.869,-0.055,-0.845,-146.118,-574.036,-176.147
-0.717,-0.108,-0.596,-171.936,-608.521,-114.563
-0.814,-0.140,-0.308,-225.891,-641.113,-42.480
-0.893,-0.129,-0.066,-255.615,-648.743,29.968
-0.768,-0.048,0.099,-257.629,-627.380,104.309
-0.646,0.056,0.192,-244.995,-589.966,168.823
-0.492,0.194,0.251,-233.582,-545.593,220.032
-0.324,0.335,0.270,-214.722,-501.282,258.789
-0.225,0.487,0.256,-187.805,-460.876,284.119
-0.164,0.596,0.160,-150.879,-424.133,298.767
-0.165,0.698,0.136,-138.367,-409.607,307.983
-0.218,0.784,0.213,-162.903,-408.386,313.782
-0.231,0.850,0.267,-171.509,-395.996,314.453
-0.292,0.942,0.304,-165.833,-382.812,316.101
-0.279,1.046,0.342,-181.396,-370.972,314.453
-0.303,1.122,0.361,-180.298,-355.408,303.101
-0.354,1.185,0.351,-168.091,-332.581,292.725
-0.303,1.208,0.245,-134.155,-302.490,278.381
-0.258,1.223,0.277,-160.461,-276.978,259.705
-0.237,1.265,0.347,-235.168,-246.521,242.371
-0.172,1.331,0.373,-258.118,-206.848,222.839
-0.128,1.382,0.344,-250.793,-155.457,192.322
-0.094,1.455,0.314,-244.690,-101.746,151.611
-0.066,1.513,0.261,-234.619,-43.335,100.159
-0.129,1.549,0.164,-204.224,20.081,37.903
-0.109,1.627,0.102,-195.557,85.632,-27.100
-0.013,1.616,-0.052,-157.654,170.654,-105.957
-0.162,1.453,-0.323,-63.599,278.687,-197.327
-0.402,1.298,-0.571,19.226,386.353,-278.442
-0.777,1.158,-0.800,82.336,487.854,-344.727
-1.237,1.012,-1.037,136.414,581.421,-398.926
-1.757,0.897,-1.261,167.847,659.485,-438.110
-2.193,0.812,-1.424,175.903,723.511,-461.975
-2.599,0.737,-1.521,155.762,755.188,-474.060
-2.865,0.630,-1.545,87.769,770.996,-482.300
-3.158,0.441,-1.365,8.850,763.184,-492.859
-2.646,0.419,-1.299,-36.499,758.179,-505.737
-2.932,0.224,-1.972,194.946,802.917,-504.211
-2.678,0.304,-2.461,280.579,780.579,-441.589
-2.287,0.436,-2.814,212.036,690.369,-376.770
-1.817,0.549,-3.209,185.425,579.285,-332.764
-1.380,0.648,-3.501,139.465,435.608,-299.072
-1.075,0.686,-3.644,87.463,257.263,-278.992
-0.971,0.641,-3.534,27.710,54.443,-264.771
-0.921,0.490,-3.179,-31.982,-151.855,-250.732
-0.989,0.347,-2.635,-98.389,-346.619,-229.065
-1.153,0.231,-2.010,-141.418,-514.282,-196.899
-1.266,0.120,-1.498,-162.903,-651.550,-154.297
-1.283,0.040,-0.990,-189.087,-740.417,-107.849
-1.220,-0.038,-0.612,-203.308,-791.931,-57.373
-1.143,-0.087,-0.277,-220.520,-817.566,1.160
-1.121,-0.092,0.041,-247.253,-835.144,67.993
-1.167,-0.043,0.339,-282.471,-837.769,143.066
-1.205,0.080,0.603,-322.266,-819.763,224.670
-1.204,0.281,0.823,-360.962,-778.320,306.946
-1.157,0.552,0.972,-385.986,-714.722,382.690
-1.065,0.850,0.998,-392.883,-631.104,442.078
-0.998,1.174,0.997,-392.944,-539.246,483.826

-0.756,1.723,0.725,-324.585,-370.789,485.107
-0.640,1.906,0.553,-293.152,-296.997,450.989
-0.415,2.023,0.384,-236.633,-237.305,398.499
-0.271,1.949,0.216,-181.885,-186.462,322.937
-0.280,1.759,0.147,-104.492,-151.489,243.530
-0.287,1.630,0.108,-44.373,-135.437,184.509
-0.240,1.552,0.096,-4.761,-130.615,142.883
-0.169,1.409,-0.106,-3.235,-127.197,98.572
-0.192,1.646,0.373,-241.577,-138.550,62.622
-0.088,1.648,0.342,-278.259,-104.370,13.733
-0.080,1.626,0.331,-191.833,-40.649,-57.068
-0.065,1.597,0.337,-187.988,12.207,-127.441
0.107,1.548,0.286,-147.766,80.566,-199.951
0.187,1.331,0.088,-80.444,172.668,-278.198
0.037,1.066,-0.087,10.437,280.029,-352.783
-0.182,0.826,-0.296,96.619,391.052,-406.189
-0.497,0.634,-0.520,176.880,501.465,-434.448
-1.031,0.501,-0.715,232.239,597.656,-439.392
-1.266,0.436,-0.923,269.409,682.068,-431.763
-1.637,0.391,-1.143,282.837,750.366,-400.879
-1.936,0.413,-1.245,229.187,790.649,-356.262
-1.970,0.469,-1.428,193.054,798.462,-312.195
-2.061,0.546,-1.632,183.594,783.630,-270.386
-1.890,0.666,-1.789,137.756,756.714,-235.474
-2.169,0.745,-1.785,92.041,704.651,-217.712
-2.160,0.808,-1.998,106.750,680.847,-217.957
-1.937,0.905,-2.352,173.157,665.405,-214.966
-1.520,1.040,-2.741,183.777,592.834,-202.332
-1.226,1.172,-2.914,133.301,462.952,-197.693
-0.881,1.207,-3.046,105.713,316.345,-211.426
-0.692,1.132,-3.011,75.256,151.611,-233.093
-0.566,0.915,-2.821,39.001,-20.447,-253.174
-0.457,0.677,-2.463,-14.709,-189.758,-258.240
-0.453,0.452,-2.005,-59.753,-347.595,-244.995
-0.495,0.247,-1.557,-111.267,-497.375,-210.388
-0.326,0.105,-1.129,-168.701,-611.328,-155.334
-0.796,-0.109,-0.761,-235.779,-692.993,-90.881
-0.879,-0.134,-0.351,-334.595,-753.906,-3.784
-1.106,-0.148,-0.091,-406.067,-796.875,103.516
-1.364,-0.023,0.206,-496.216,-821.289,226.929
-1.511,0.182,0.370,-569.153,-803.162,358.459
-1.769,0.419,0.405,-586.182,-752.197,471.619
-1.840,0.700,0.555,-592.346,-678.040,575.867
-1.443,0.982,0.526,-498.535,-566.833,602.722
-1.237,1.212,0.327,-361.755,-450.806,598.938
-1.013,1.585,0.242,-356.506,-377.319,579.407
-0.771,1.929,0.151,-380.859,-307.556,537.170
-0.356,2.238,-0.019,-327.820,-229.309,467.896
0.089,2.477,-0.190,-269.714,-161.804,365.173
0.416,2.565,-0.307,-207.153,-112.976,235.657
0.437,2.506,-0.363,-147.949,-81.238,93.933
0.400,2.347,-0.274,-122.620,-64.209,-41.260
0.445,2.081,-0.144,-95.459,-41.565,-169.006
0.417,1.672,-0.107,-40.771,-3.845,-289.917
0.286,1.260,-0.043,2.808,42.725,-389.648
0.087,0.895,-0.023,38.513,100.830,-463.501
0.105,0.572,-0.076,78.247,167.664,-520.508
-0.112,0.282,-0.043,94.421,237.854,-558.105
-0.361,-0.002,-0.081,142.517,322.510,-581.909
-0.680,-0.266,-0.215,226.624,432.068,-585.815
-1.043,-0.437,-0.459,313.171,550.720,-576.965
-1.432,-0.416,-0.840,383.362,657.166,-586.792
-1.819,-0.387,-1.210,407.532,728.760,-504.578
-1.843,-0.242,-1.652,404.907,760.132,-308.716
-1.812,-0.002,-2.008,351.257,767.700,-212.463
-1.760,0.261,-2.285,281.189,733.154,-133.179
-1.713,0.507,-2.461,208.496,664.551,-60.852
-1.650,0.590,-2.676,172.485,585.449,20.447
-1.454,0.864,-2.865,155.579,505.310,22.400
-1.311,1.037,-3.046,127.625,397.156,-32.166
-1.174,1.155,-3.093,94.543,268.066,-43.457
-1.005,1.170,-3.091,77.515,127.380,-70.068
-0.970,1.042,-2.928,62.195,-22.400,-100.830
-0.918,0.824,-2.669,42.725,-170.227,-124.756
-0.869,0.589,-2.326,20.813,-310.913,-134.094
-0.917,0.352,-1.852,-14.648,-446.777,-126.892
-0.999,0.152,-1.387,-55.115,-572.205,-100.647
-1.090,0.011,-0.932,-111.328,-661.499,-46.814
-1.145,-0.050,-0.518,-181.091,-703.857,31.555
-1.196,-0.035,-0.188,-245.911,-722.839,122.070
-1.294,0.074,0.084,-297.974,-720.154,215.027
-1.192,0.288,0.271,-335.449,-691.162,304.810
-1.168,0.559,0.374,-339.417,-643.005,382.324
-1.108,0.870,0.420,-331.238,-584.900,439.880
-1.120,1.155,0.427,-301.636,-526.794,480.957
-0.891,1.365,0.428,-262.390,-479.980,513.306
-0.867,1.609,0.399,-217.651,-439.148,473.938
-0.729,1.787,0.405,-180.359,-399.292,408.813
-0.553,1.863,0.324,-120.972,-359.802,350.708
-0.406,1.962,0.282,-126.953,-330.627,284.851
-0.163,2.114,0.446,-235.046,-308.411,213.440
0.013,2.070,0.461,-201.111,-264.954,124.146
0.155,1.974,0.524,-146.851,-216.553,23.987
0.250,1.851,0.651,-133.179,-163.940,-74.890
0.297,1.646,0.728,-79.895,-93.567,-173.584
0.305,1.341,0.722,-14.343,-7.629,-268.311
0.238,0.979,0.646,46.326,88.074,-353.760
0.150,0.644,0.527,106.812,189.819,-417.725
0.010,0.353,0.387,165.710,296.570,-460.937
-0.245,0.098,0.222,219.177,405.518,-485.718
-0.629,-0.115,-0.004,274.231,518.677,-490.112
-1.083,-0.255,-0.311,319.397,635.803,-468.933
-1.554,-0.302,-0.680,346.619,743.530,-434.448
-2.037,-0.252,-1.110,352.722,832.092,-394.714
-2.409,-0.093,-1.541,344.482,902.405,-328.369
-2.679,0.114,-1.991,338.562,929.687,-225.098
-2.800,0.384,-2.312,303.162,918.396,-119.568
-2.744,0.631,-2.553,239.746,866.272,-35.095
-2.563,0.944,-2.891,184.143,798.401,-43.945
-2.163,1.218,-3.248,166.809,699.097,-54.810
-1.778,1.391,-3.509,140.015,560.059,-73.425
-1.434,1.442,-3.653,117.371,388.123,-115.479
-1.260,1.345,-3.642,97.778,197.266,-168.091
-1.188,1.061,-3.435,76.660,1.892,-210.937
-1.187,0.717,-3.018,36.011,-189.270,-236.206
-1.303,0.395,-2.454,-13.550,-364.380,-238.098
-1.440,0.145,-1.868,-58.044,-504.517,-215.637
-1.486,0.003,-1.390,-93.994,-614.136,-169.861
-1.433,-0.056,-0.960,-134.766,-674.011,-104.004

0.299,1.581,0.945,-301.453,-206.665,76.233
0.256,1.504,1.071,-264.465,-147.705,-2.625
0.202,1.355,1.144,-241.028,-81.482,-85.022
0.099,1.160,1.189,-183.228,-1.892,-165.466
0.005,0.893,1.137,-131.714,90.576,-243.103
-0.104,0.589,0.980,-73.364,200.439,-312.500
-0.228,0.328,0.792,-11.353,321.045,-366.394
-0.510,0.098,0.554,67.566,457.825,-405.640
-1.065,-0.102,0.227,179.382,615.479,-425.842
-1.884,-0.229,-0.204,289.734,787.476,-413.635
-2.823,-0.232,-0.736,377.808,954.468,-374.268
-3.871,-0.105,-1.348,427.612,1090.698,-307.129
-4.000,0.184,-1.991,410.706,1179.749,-185.364
-4.000,0.454,-2.422,291.138,1150.635,-29.663
-4.000,0.796,-2.669,160.156,1065.063,21.301
-3.727,1.140,-2.934,74.829,957.458,29.053
-3.240,1.435,-3.360,82.397,837.952,25.024
-2.601,1.681,-3.747,74.768,683.472,-3.845
-2.142,1.817,-3.928,56.458,489.319,-68.848
-1.896,1.779,-3.901,37.720,271.790,-148.193
-1.878,1.537,-3.635,28.931,50.354,-223.633
-1.870,1.163,-3.190,13.611,-158.630,-283.386
-1.905,0.754,-2.662,-10.803,-354.126,-320.740
-2.047,0.389,-2.030,-52.734,-524.719,-326.721
-2.113,0.117,-1.467,-91.064,-663.452,-300.537
-2.139,-0.056,-0.974,-128.906,-765.320,-246.826
-2.049,-0.128,-0.562,-178.345,-803.833,-172.791
-1.902,-0.107,-0.237,-218.750,-813.171,-91.309
-1.644,-0.028,0.018,-240.967,-801.147,0.000
-1.427,0.074,0.181,-234.924,-771.545,74.097
-1.182,0.204,0.301,-214.844,-729.797,129.944
-0.943,0.331,0.370,-174.866,-680.542,172.485
-0.715,0.432,0.416,-127.869,-631.897,200.806
-0.549,0.520,0.468,-89.050,-586.670,203.430
-0.408,0.579,0.508,-54.321,-543.335,202.454
-0.292,0.612,0.539,-23.193,-501.892,194.885
-0.190,0.615,0.548,5.493,-462.341,180.786
-0.059,0.574,0.430,13.489,-430.237,166.626
0.003,0.706,0.701,-131.165,-418.518,164.673
0.127,0.730,0.770,-185.120,-385.376,162.354
0.206,0.719,0.776,-137.146,-345.459,151.428
0.275,0.739,0.889,-180.969,-316.467,139.282
0.328,0.721,0.941,-198.975,-282.532,127.441
0.328,0.707,1.005,-217.407,-245.056,116.089
0.321,0.704,1.062,-246.399,-201.111,104.675
0.297,0.708,1.089,-259.644,-147.461,91.003
0.212,0.748,1.134,-268.433,-88.745,73.364
0.146,0.773,1.117,-255.798,-19.104,46.021
0.028,0.817,1.103,-238.708,59.631,14.221
-0.088,0.862,1.017,-205.811,151.978,-21.973
-0.149,0.887,0.850,-148.865,257.568,-61.646
-0.291,0.833,0.599,-93.628,375.061,-105.408
-0.550,0.714,0.279,-21.423,498.840,-153.259
-0.906,0.599,-0.075,50.476,620.728,-189.331
-1.371,0.545,-0.456,110.596,739.807,-204.407
