aX,aY,aZ,gX,gY,gZ
-0.029,1.147,-0.054,-54.688,155.884,149.353
-0.069,1.442,-0.192,-62.622,154.419,155.762
-0.117,1.559,-0.247,-61.462,151.428,141.846
-0.139,1.617,-0.233,-56.885,149.231,125.854
-0.164,1.539,-0.227,-48.828,151.672,109.497
-0.155,1.384,-0.279,-39.734,156.250,94.910
-0.135,1.179,-0.360,-34.302,159.180,84.717
-0.116,0.956,-0.415,-37.781,157.959,79.346
-0.094,0.790,-0.487,-49.072,155.029,82.214
-0.118,0.702,-0.625,-66.162,151.611,91.736
-0.146,0.708,-0.698,-82.214,143.860,105.957
-0.201,0.744,-0.863,-94.482,135.620,120.056
-0.234,0.803,-1.195,-100.281,130.859,133.789
-0.255,0.915,-1.450,-97.595,118.225,148.010
-0.232,1.032,-1.533,-88.928,91.858,157.776
-0.222,1.096,-1.484,-74.280,56.152,160.034
-0.251,1.145,-1.565,-57.800,32.349,157.349
-0.240,1.254,-1.612,-42.847,10.437,154.114
-0.227,1.333,-1.512,-34.302,-18.311,145.996
-0.245,1.304,-1.287,-32.898,-48.157,131.592
-0.237,1.219,-1.086,-33.203,-71.167,118.469
-0.228,1.185,-0.923,-29.236,-86.792,110.535
-0.211,1.143,-0.829,-23.071,-92.407,104.553
-0.230,1.049,-0.776,-15.015,-95.947,98.145
-0.243,1.044,-0.739,-5.615,-102.417,95.703
-0.264,1.193,-0.740,3.052,-109.375,96.375
-0.257,1.378,-0.727,5.981,-118.286,91.187
-0.247,1.456,-0.682,0.488,-129.456,75.989
-0.229,1.404,-0.611,-9.399,-141.113,53.406
-0.206,1.297,-0.635,-17.700,-151.001,32.166
-0.213,1.234,-0.792,-18.738,-158.203,17.578
-0.219,1.207,-0.761,-11.230,-172.852,8.301
-0.186,1.130,-0.591,-3.662,-191.772,-0.610
-0.181,1.075,-0.441,-1.465,-203.613,-6.165
-0.219,1.048,-0.263,-4.639,-209.473,-8.179
-0.223,1.123,-0.026,-4.639,-213.745,-6.042
-0.237,1.219,0.150,-2.563,-210.449,-4.333
-0.216,1.303,0.250,5.188,-199.585,-5.371
-0.202,1.325,0.334,16.602,-187.622,-9.644
-0.177,1.273,0.458,26.550,-178.101,-15.259
-0.140,1.187,0.582,31.372,-168.335,-19.592
-0.099,1.133,0.695,31.372,-159.180,-20.813
-0.081,1.130,0.762,26.550,-148.865,-20.142
-0.084,1.114,0.778,18.860,-137.085,-18.982
-0.055,1.045,0.787,11.902,-125.000,-18.494
-0.021,1.009,0.831,7.874,-115.417,-15.442
0.020,0.998,0.905,6.287,-106.079,-11.414
0.048,0.960,0.976,6.226,-94.299,-8.179
0.071,0.962,1.051,7.629,-80.139,-5.249
0.093,0.997,1.061,11.108,-62.927,-2.441
0.099,0.964,1.000,14.771,-43.640,-2.380
0.125,0.937,0.943,18.250,-26.733,-2.625
0.139,0.963,0.903,19.165,-12.268,-1.465
0.145,0.957,0.770,16.479,1.770,-1.770
0.142,0.933,0.614,10.498,13.611,-2.991
0.139,0.937,0.521,4.395,19.226,-3.357
0.152,0.931,0.461,1.038,22.888,-3.906
0.162,0.896,0.399,-0.244,27.100,-4.944
0.167,0.857,0.356,-0.793,30.151,-4.761
0.182,0.855,0.326,-0.244,32.959,-2.747
0.187,0.865,0.302,-0.793,35.828,-0.488
0.174,0.900,0.274,-2.197,39.551,1.953
0.161,0.967,0.263,-3.052,42.847,4.578
0.148,1.026,0.261,-3.296,46.265,5.554
0.137,1.072,0.227,-3.601,51.514,4.517
0.133,1.099,0.187,-5.249,57.373,2.563
0.116,1.139,0.215,-7.874,59.998,0.183
0.100,1.202,0.237,-11.169,63.232,-2.014
0.092,1.231,0.169,-14.771,69.580,-5.249
0.099,1.225,0.078,-17.395,74.463,-9.827
0.119,1.212,0.090,-18.372,73.303,-13.306
0.138,1.208,0.168,-18.311,69.885,-15.686
0.149,1.209,0.244,-18.921,70.923,-16.907
0.141,1.227,0.331,-19.775,75.195,-17.700

-0.251,0.936,-1.934,-35.522,-54.321,-75.867
-0.344,0.991,-2.017,-20.813,-86.853,-87.158
-0.418,1.014,-1.956,-6.104,-123.108,-100.342
-0.499,0.621,-1.458,12.878,-180.054,-135.071
-0.482,0.361,-1.266,25.513,-193.115,-140.686
-0.482,0.140,-1.258,38.330,-192.810,-137.268
-0.485,0.142,-1.266,52.795,-199.219,-123.413
-0.506,0.228,-1.163,70.679,-217.407,-107.727
-0.521,0.314,-0.945,93.018,-238.403,-98.511
-0.528,0.325,-0.539,125.305,-257.141,-96.802
-0.509,0.259,-0.482,164.185,-249.878,-101.257
-0.496,0.163,-0.487,200.623,-242.615,-104.553
-0.458,0.042,-0.490,226.868,-244.202,-106.812
-0.402,-0.092,-0.246,233.398,-253.540,-107.971
-0.323,-0.200,0.154,224.731,-264.893,-107.971
-0.202,-0.254,0.468,209.656,-262.817,-103.638
-0.088,-0.284,0.618,194.397,-251.526,-97.961
0.000,-0.302,0.812,189.819,-244.568,-96.924
0.104,-0.300,1.031,204.224,-239.319,-99.548
0.209,-0.320,1.180,237.305,-228.394,-101.563
0.279,-0.359,1.115,276.062,-210.693,-108.887
0.362,-0.404,1.050,302.124,-197.388,-124.084
0.502,-0.737,1.265,294.373,-200.867,-143.677
0.511,-1.119,1.806,240.967,-203.369,-116.333
0.644,-1.048,2.123,173.645,-185.303,-63.538
0.717,-1.076,2.061,130.676,-150.513,-50.476
0.755,-1.195,1.876,109.314,-117.188,-37.903
0.764,-1.310,1.893,111.755,-105.774,-20.142
0.776,-1.373,1.915,124.207,-94.055,3.601
0.811,-1.386,1.976,132.202,-79.346,31.006
0.804,-1.406,1.969,127.808,-62.317,57.617
0.781,-1.389,1.867,107.178,-44.678,83.130
0.706,-1.229,1.734,81.299,-28.381,112.122
0.643,-0.916,1.648,59.387,-14.832,140.381
0.585,-0.698,1.667,43.213,-6.531,158.447
0.526,-0.618,1.661,29.663,2.808,168.335
0.490,-0.577,1.572,16.663,16.663,178.711
0.441,-0.493,1.416,4.089,31.555,193.848
0.367,-0.301,1.142,-9.521,46.570,215.149
0.293,-0.021,1.010,-24.048,49.377,237.793
0.197,0.235,0.954,-37.354,50.598,255.249
0.086,0.386,0.859,-47.485,56.763,272.827
-0.096,0.556,0.740,-58.350,64.575,335.022
-0.311,0.925,0.915,-60.608,65.796,388.062
-0.069,2.019,0.741,-49.194,77.576,361.084
-0.156,1.485,0.599,-45.715,84.045,232.910
-0.170,1.185,0.383,-43.457,96.130,198.486
-0.118,1.177,0.380,-36.194,92.102,191.284
-0.122,1.142,0.349,-38.391,92.834,186.157
-0.127,1.073,0.268,-43.518,93.323,179.932
-0.143,1.064,0.131,-54.871,94.238,179.260
-0.187,1.130,-0.002,-68.970,92.590,182.068
-0.196,1.214,-0.065,-81.421,85.876,183.228
-0.205,1.292,-0.052,-94.788,78.430,180.542
-0.261,1.399,-0.079,-109.009,75.867,175.415
-0.316,1.513,-0.214,-118.774,79.285,168.579
-0.322,1.598,-0.382,-122.681,81.665,158.691
-0.396,1.643,-0.819,-119.568,81.726,146.667
-0.442,1.809,-1.348,-105.835,75.134,137.573
-0.402,2.099,-1.419,-86.304,41.260,129.395
-0.324,2.050,-1.069,-82.825,-3.296,104.309
-0.274,1.694,-0.712,-97.107,-30.396,69.519
-0.211,1.394,-0.704,-110.535,-30.945,49.072
-0.177,1.231,-0.822,-114.624,-31.677,43.396
-0.152,1.190,-1.017,-108.276,-39.917,43.030
-0.101,1.107,-0.955,-100.159,-59.570,41.199
-0.093,0.971,-0.668,-91.797,-87.158,37.170
-0.106,0.848,-0.624,-76.233,-97.778,37.415
-0.132,0.896,-0.784,-53.772,-97.839,45.044
-0.110,1.060,-0.843,-32.898,-108.887,52.124
-0.151,1.195,-0.712,-27.466,-128.174,47.058
-0.197,1.467,-0.713,-34.912,-144.714,36.560
-0.216,1.708,-0.837,-45.593,-156.494,18.677
-0.218,1.663,-0.698,-58.533,-179.993,-12.695
-0.225,1.470,-0.442,-71.411,-206.238,-46.448
-0.204,1.270,-0.336,-77.454,-216.003,-69.641
-0.184,1.023,-0.271,-76.538,-220.093,-84.351
-0.203,0.909,-0.221,-71.838,-227.600,-89.294
-0.204,0.930,-0.081,-70.007,-234.802,-86.060
-0.249,0.954,0.223,-69.092,-243.164,-82.581
-0.320,1.089,0.482,-66.406,-243.103,-78.003
-0.344,1.362,0.724,-58.350,-236.389,-69.458
-0.357,1.463,0.962,-42.603,-225.769,-68.970
-0.295,1.342,1.193,-19.897,-210.449,-75.073
-0.195,1.230,1.386,2.869,-192.444,-74.951
-0.101,1.172,1.428,15.503,-169.556,-70.313
-0.009,1.148,1.483,16.357,-149.719,-65.735
0.078,1.113,1.554,12.146,-133.728,-63.232
0.156,1.066,1.580,6.714,-114.136,-62.012
0.224,0.974,1.591,5.554,-92.651,-60.913
0.298,0.871,1.556,8.728,-70.068,-58.777
0.357,0.795,1.389,12.451,-46.143,-54.199
0.404,0.750,1.197,13.672,-25.269,-49.377
0.427,0.715,1.075,13.245,-11.536,-43.762
0.441,0.675,0.971,12.512,-0.793,-38.696
0.450,0.644,0.863,10.559,8.911,-33.081
0.457,0.625,0.763,5.676,17.334,-27.039
0.451,0.594,0.634,0.000,24.963,-20.996
0.462,0.589,0.526,-7.263,30.640,-13.855
0.447,0.600,0.454,-13.611,33.020,-7.202
0.441,0.637,0.316,-16.479,36.560,-1.160
0.430,0.677,0.212,-16.052,38.025,4.272
0.423,0.687,0.168,-14.404,36.621,8.911
0.421,0.734,0.097,-12.146,36.743,14.465
0.407,0.808,0.018,-7.874,36.682,18.921
0.390,0.879,-0.033,-3.906,34.851,20.996
0.375,0.930,-0.040,-1.587,31.921,21.057
0.355,0.957,-0.032,-0.061,28.748,20.203
0.350,0.986,-0.061,1.465,27.832,19.226
0.335,1.021,-0.091,2.441,26.245,18.555
0.335,1.066,-0.054,3.784,22.400,16.907
0.328,1.069,0.012,4.700,18.799,13.123
0.339,1.045,0.051,3.418,17.578,9.338
0.337,1.012,0.111,2.136,15.930,7.568
0.341,1.021,0.213,2.441,13.733,8.240
0.334,1.108,0.324,3.174,14.648,10.010
0.320,1.207,0.416,3.540,18.127,9.277
0.332,1.279,0.477,2.197,24.292,5.676
0.349,1.267,0.526,0.244,31.921,-0.488

-0.150,0.893,-1.741,-73.059,-10.742,-60.608
-0.207,0.862,-1.896,-62.866,-26.306,-68.054
-0.255,0.805,-1.998,-50.964,-46.448,-75.500
-0.283,0.742,-1.872,-33.691,-81.543,-82.092
-0.310,0.636,-1.727,-13.123,-113.647,-88.501
-0.350,0.467,-1.621,4.395,-135.620,-95.093
-0.373,0.321,-1.509,17.639,-156.067,-97.351
-0.394,0.185,-1.355,25.940,-177.490,-95.947
-0.401,0.068,-1.147,31.921,-199.890,-91.858
-0.400,0.023,-0.942,40.161,-216.003,-85.815
-0.421,-0.029,-0.872,49.316,-218.994,-80.872
-0.441,-0.094,-0.883,60.059,-219.788,-77.026
-0.463,-0.164,-0.788,74.219,-231.140,-73.608
-0.445,-0.215,-0.601,86.365,-243.469,-69.885
-0.423,-0.268,-0.441,96.558,-250.366,-66.528
-0.396,-0.279,-0.323,108.765,-253.357,-62.927
-0.339,-0.299,-0.150,125.183,-257.874,-60.303
-0.256,-0.327,0.081,143.677,-263.062,-61.890
-0.177,-0.361,0.307,162.720,-265.686,-67.749
-0.116,-0.383,0.515,182.251,-265.747,-73.853
-0.031,-0.396,0.760,198.181,-265.198,-79.224
0.057,-0.455,1.007,206.665,-262.207,-84.290
0.066,-0.752,1.171,210.815,-254.150,-62.683
0.201,-0.347,1.292,216.797,-241.577,0.671
0.313,-0.152,1.482,227.295,-231.812,20.142
0.362,-0.148,1.524,234.924,-215.271,17.029
0.439,-0.135,1.610,234.619,-198.730,13.489
0.563,-0.172,1.814,213.623,-187.012,10.315
0.629,-0.356,2.076,168.152,-174.438,4.211
0.662,-0.528,2.268,118.713,-149.841,4.639
0.691,-0.552,2.361,82.642,-118.958,17.456
0.745,-0.534,2.370,66.101,-91.248,33.508
0.737,-0.569,2.356,65.308,-64.392,47.607
0.732,-0.489,2.378,73.059,-41.443,66.895
0.737,-0.368,2.285,78.308,-15.198,86.792
0.713,-0.259,2.163,76.843,10.132,102.234
0.673,-0.150,1.985,68.787,33.875,115.723
0.623,-0.025,1.800,53.955,55.542,128.418
0.553,0.100,1.669,36.133,72.937,140.686
0.489,0.210,1.614,20.386,85.510,153.259
0.410,0.283,1.529,8.179,100.281,165.649
0.326,0.369,1.361,-1.465,118.774,182.495
0.237,0.445,1.209,-10.620,134.460,206.177
0.130,0.504,0.990,-20.935,153.442,239.624
-0.073,0.648,0.746,-30.518,169.312,284.973
0.052,1.400,0.390,-40.283,184.326,289.307
-0.059,1.033,0.279,-47.729,183.472,200.928
-0.150,1.003,0.145,-49.805,184.875,184.692
-0.182,1.143,0.070,-48.584,185.791,185.364
-0.196,1.144,-0.023,-45.715,188.416,179.443
-0.231,1.048,-0.060,-43.274,189.758,169.434
-0.239,0.951,-0.176,-39.246,190.979,163.391
-0.244,0.937,-0.335,-34.912,190.979,163.269
-0.219,0.924,-0.529,-35.522,187.500,164.978
-0.228,0.920,-0.946,-43.091,182.068,168.945
-0.204,1.032,-1.374,-53.345,170.227,177.612
-0.209,1.223,-1.548,-61.462,140.442,186.951
-0.189,1.326,-1.439,-64.819,98.572,188.354
-0.155,1.312,-1.260,-62.439,64.636,181.885
-0.145,1.314,-1.063,-57.617,40.466,176.453
-0.151,1.330,-0.891,-52.185,27.100,171.021
-0.184,1.286,-0.990,-51.270,30.090,163.208
-0.210,1.223,-1.051,-54.810,26.794,157.288
-0.222,1.184,-0.987,-60.791,15.564,154.480
-0.218,1.158,-0.984,-68.359,6.470,152.344
-0.244,1.182,-1.300,-71.289,2.441,150.391
-0.313,1.398,-1.732,-60.852,-1.892,152.466
-0.390,1.748,-1.947,-45.288,-28.442,151.001
-0.367,1.994,-1.652,-31.738,-88.440,132.874
-0.345,1.969,-1.370,-23.071,-135.132,94.299
-0.335,1.793,-1.417,-15.930,-153.748,50.659
-0.379,1.675,-1.633,-6.714,-164.734,17.395
-0.443,1.526,-1.451,2.502,-199.646,-8.606
-0.439,1.283,-1.097,7.629,-239.990,-31.860
-0.417,1.085,-0.697,13.123,-263.184,-44.128
-0.408,0.927,-0.542,17.151,-262.451,-48.157
-0.400,0.873,-0.461,17.639,-259.033,-42.603
-0.407,0.853,-0.281,15.930,-266.418,-33.752
-0.385,0.856,0.021,10.864,-274.475,-24.597
-0.349,0.901,0.390,6.470,-278.259,-15.381
-0.298,0.921,0.738,4.639,-272.522,-8.850
-0.279,0.907,1.005,6.104,-257.568,-4.456
-0.260,0.979,1.270,13.245,-239.990,1.099
-0.216,1.121,1.482,22.888,-219.055,7.874
-0.158,1.228,1.620,28.992,-193.237,9.460
-0.109,1.263,1.720,28.625,-166.809,6.409
-0.075,1.243,1.785,23.254,-140.625,1.099
-0.035,1.219,1.790,17.273,-115.112,-2.075
0.001,1.172,1.740,11.169,-74.219,-5.066
0.065,1.124,1.695,-1.038,-45.654,-6.348
0.092,1.062,1.605,-14.526,-0.732,-10.254
0.128,0.922,1.244,-18.616,19.714,-9.460
0.153,0.876,1.063,-21.484,35.645,-8.057
0.175,0.841,0.880,-23.499,48.706,-6.897
0.183,0.798,0.707,-24.170,58.777,-5.493
0.189,0.769,0.515,-22.705,66.833,-3.479
0.187,0.766,0.375,-18.982,71.716,-1.038
0.179,0.772,0.270,-14.404,73.303,2.319
0.174,0.801,0.176,-11.963,75.073,6.042
0.157,0.859,0.079,-10.254,75.867,10.132
0.154,0.936,0.000,-8.545,75.623,12.573
0.156,0.998,-0.017,-7.446,72.449,12.573
0.151,1.024,-0.020,-5.188,69.946,9.705
0.140,1.062,0.011,0.793,68.909,7.141
0.126,1.134,0.092,8.362,67.749,4.822
0.122,1.210,0.123,16.602,70.679,1.404
0.121,1.238,0.052,26.001,77.148,-4.028
0.120,1.265,-0.055,36.926,82.397,-10.010
0.131,1.341,-0.134,53.772,81.970,-15.625
0.132,1.360,-0.124,78.613,77.454,-23.804
0.107,1.297,-0.040,102.905,71.594,-33.508
0.109,1.259,0.002,123.779,70.923,-37.903
0.154,1.209,0.014,135.010,73.242,-38.696
0.175,1.122,0.021,133.789,73.486,-38.757
0.194,1.075,0.073,123.718,69.946,-35.645
0.203,1.117,0.168,109.497,65.186,-30.762
0.210,1.204,0.306,94.360,61.279,-26.611
0.227,1.232,0.424,82.581,61.218,-26.306
0.243,1.232,0.500,78.247,65.552,-27.893

-0.215,1.514,-1.390,9.155,107.788,-126.221
-0.228,1.512,-1.253,0.183,67.932,-139.893
-0.218,1.394,-0.912,-17.456,24.719,-153.625
-0.204,1.246,-0.568,-31.799,0.183,-166.016
-0.207,1.072,-0.498,-40.466,-4.456,-174.011
-0.245,0.970,-0.685,-44.861,-3.845,-176.880
-0.279,0.953,-0.922,-44.617,-11.047,-174.255
-0.325,0.997,-1.076,-41.809,-31.860,-170.959
-0.411,1.081,-1.097,-39.185,-61.279,-177.185
-0.489,1.040,-0.866,-18.982,-118.530,-188.660
-0.496,0.887,-0.730,0.183,-136.841,-200.195
-0.509,0.761,-0.677,19.287,-148.987,-208.374
-0.534,0.606,-0.689,37.964,-157.043,-213.928
-0.530,0.371,-0.628,57.983,-168.579,-216.675
-0.466,0.144,-0.460,72.815,-181.702,-214.417
-0.383,-0.031,-0.362,79.651,-187.500,-206.665
-0.298,-0.127,-0.297,83.923,-189.270,-195.801
-0.227,-0.171,-0.149,88.196,-193.481,-185.547
-0.142,-0.171,0.012,93.994,-196.899,-177.673
-0.045,-0.233,0.105,95.032,-194.641,-174.927
0.056,-0.342,0.259,83.618,-193.909,-178.040
0.159,-0.396,0.464,60.364,-194.519,-188.538
0.235,-0.449,0.566,29.114,-188.110,-210.388
0.282,-0.492,0.701,-2.380,-181.641,-238.892
0.288,-1.295,0.849,-24.902,-176.392,-266.296
0.396,-1.371,0.882,-36.133,-166.626,-184.875
0.552,-1.110,0.963,-31.372,-158.997,-87.952
0.626,-1.231,1.080,-18.738,-155.273,-58.594
0.635,-1.372,1.211,-1.099,-150.085,-33.752
0.677,-1.310,1.350,14.221,-144.897,-0.549
0.664,-1.208,1.545,16.907,-137.817,27.100
0.657,-1.053,1.795,13.977,-128.052,48.828
0.658,-0.916,1.905,8.545,-111.145,65.369
0.643,-0.898,1.808,0.061,-85.815,74.585
0.628,-0.878,1.726,-7.874,-65.369,85.266
0.608,-0.789,1.785,-10.803,-54.016,100.464
0.588,-0.685,1.710,-9.949,-37.781,115.173
0.567,-0.628,1.572,-9.155,-20.325,126.953
0.524,-0.547,1.482,-9.888,-7.690,141.052
0.494,-0.390,1.408,-11.414,3.235,155.518
0.467,-0.175,1.392,-8.972,12.390,168.396
0.421,0.096,1.316,-5.554,25.146,177.063
0.384,0.255,1.131,1.282,40.161,182.800
0.344,0.324,1.010,7.141,49.500,188.110
0.345,0.372,1.010,8.911,53.345,193.481
0.311,0.413,0.886,8.789,62.073,202.271
0.251,0.453,0.648,8.423,70.923,216.614
0.192,0.486,0.627,8.423,67.810,236.816
0.114,0.679,0.756,7.690,62.927,264.282
0.252,1.060,0.666,5.676,69.763,243.408
0.175,0.616,0.646,0.854,70.740,171.448
0.130,0.580,0.590,-7.568,77.454,168.335
0.112,0.764,0.583,-10.010,79.834,177.551
0.085,0.865,0.591,-14.160,85.449,179.993
0.067,0.936,0.619,-17.090,92.346,177.734
0.045,1.011,0.595,-18.982,101.929,175.171
-0.017,1.130,0.339,-22.888,116.455,172.974
-0.040,1.258,0.134,-25.330,123.962,170.837
-0.041,1.317,0.093,-31.860,120.483,165.222
-0.043,1.299,0.088,-42.053,116.882,157.043
-0.034,1.284,0.079,-52.551,116.272,150.513
-0.046,1.287,0.008,-57.617,117.737,145.630
-0.052,1.291,-0.151,-56.152,118.958,141.296
-0.051,1.319,-0.425,-49.561,116.821,136.780
-0.038,1.393,-0.656,-41.565,105.225,133.057
-0.016,1.466,-0.788,-36.621,82.947,127.197
-0.001,1.496,-0.811,-33.508,56.824,117.249
0.013,1.466,-0.602,-35.217,28.198,103.699
0.050,1.370,-0.384,-44.800,9.277,89.783
0.092,1.251,-0.582,-74.890,7.507,73.181
0.103,1.365,-0.798,-82.947,2.625,73.792
0.045,1.608,-0.875,-81.177,-12.817,73.120
-0.001,1.823,-1.071,-71.716,-28.442,64.026
-0.052,1.968,-1.126,-56.335,-48.157,48.279
-0.065,2.029,-0.988,-37.231,-74.646,26.978
-0.077,1.911,-0.995,-19.226,-91.797,1.404
-0.081,1.655,-1.069,-1.831,-104.980,-23.743
-0.084,1.412,-1.017,18.311,-124.695,-40.100
-0.081,1.275,-0.894,43.396,-145.996,-47.363
-0.080,1.210,-0.712,72.083,-163.696,-51.697
-0.093,1.165,-0.384,105.225,-179.443,-57.007
-0.110,1.100,-0.160,145.752,-183.350,-64.636
-0.111,0.956,0.000,187.988,-178.223,-73.364
-0.105,0.821,0.152,226.318,-173.279,-80.688
-0.097,0.662,0.264,258.057,-164.856,-86.121
-0.092,0.492,0.292,285.645,-156.494,-89.050
-0.023,0.366,0.303,290.527,-151.489,-90.149
0.020,0.205,0.488,254.028,-158.203,-94.482
0.007,0.126,0.730,187.927,-169.739,-99.243
-0.019,0.158,1.085,118.164,-180.847,-99.426
-0.032,0.223,1.497,68.176,-187.927,-98.145
-0.014,0.223,1.622,45.288,-175.049,-96.436
0.013,0.182,1.693,43.701,-153.870,-92.590
0.086,0.148,1.817,58.716,-137.512,-85.083
0.144,0.044,1.806,78.979,-114.685,-78.003
0.218,-0.043,1.633,95.154,-87.219,-67.871
0.275,-0.029,1.451,94.604,-67.688,-54.932
0.292,-0.018,1.479,71.960,-63.293,-45.959
0.296,0.041,1.522,41.870,-62.683,-39.307
0.302,0.101,1.487,13.733,-55.359,-33.325
0.313,0.140,1.468,-5.249,-49.561,-28.137
0.323,0.151,1.442,-14.832,-42.603,-22.156
0.328,0.168,1.427,-16.602,-34.363,-15.320
0.331,0.240,1.373,-13.062,-23.865,-6.775
0.332,0.310,1.262,-10.132,-12.390,0.305
0.333,0.388,1.144,-10.437,-3.357,6.104
0.329,0.458,1.041,-14.099,2.197,9.949
0.315,0.522,0.984,-19.836,5.615,11.658
0.295,0.568,0.940,-22.766,6.775,11.841
0.279,0.608,0.885,-22.461,7.751,12.573
0.266,0.619,0.901,-19.653,6.836,12.451
0.258,0.616,0.961,-17.395,6.042,11.780
0.254,0.602,0.986,-16.235,8.972,11.902
0.259,0.605,0.959,-16.296,14.099,12.634
0.254,0.618,0.899,-17.212,19.287,13.306
0.261,0.621,0.877,-19.775,21.362,13.794
0.269,0.585,0.914,-24.109,21.240,12.939
0.269,0.561,0.867,-29.541,24.536,12.756
0.270,0.556,0.794,-33.875,27.710,14.160

0.449,2.166,0.128,-340.332,18.127,-111.328
0.410,1.424,-0.759,-72.571,70.129,-200.012
0.037,-0.614,1.012,-426.697,-69.275,-388.123
0.404,-0.817,1.459,-149.963,-73.730,-234.741
0.363,1.093,1.172,216.125,46.326,-3.967
0.241,1.580,0.976,113.770,102.539,18.616
0.276,0.962,0.746,14.893,138.123,-14.771
0.287,0.737,0.774,75.684,154.419,-1.648
0.285,0.707,0.781,179.932,185.974,28.992
0.290,0.869,-0.037,402.405,299.316,60.852
0.301,1.172,-0.398,709.106,301.758,123.840
0.605,1.285,0.568,645.813,205.811,165.466
0.508,1.028,1.114,461.365,151.184,98.450
0.390,0.702,0.630,480.652,188.232,30.762
0.410,1.142,0.434,434.570,184.387,42.847
0.408,1.199,0.567,328.308,151.123,31.006
0.399,0.977,0.552,309.265,135.620,-1.160
0.389,0.864,0.395,290.894,125.549,-14.587
0.434,0.627,0.457,283.142,105.225,-22.888
0.477,0.374,0.548,286.438,84.717,-26.917
0.503,0.304,0.553,286.682,74.524,-21.423
0.512,0.400,0.625,286.011,66.650,-14.221
0.569,0.570,0.717,286.865,62.439,-10.010
0.693,0.557,0.561,280.334,68.420,-16.052
0.683,0.133,0.356,241.943,75.195,-33.936
0.712,-0.260,0.379,150.452,57.495,-26.245
0.656,-0.251,0.357,119.263,51.208,-12.756
0.618,-0.229,0.299,93.201,42.908,5.615
0.581,-0.194,0.252,71.594,33.020,27.161
0.547,-0.163,0.196,52.734,21.423,43.152
0.517,-0.216,0.126,30.579,9.399,53.650
0.463,-0.229,0.102,7.263,-4.883,65.369
0.365,-0.099,0.193,-12.634,-20.996,83.801
0.255,0.250,0.477,-26.367,-37.598,104.797
0.130,0.473,0.782,-30.518,-45.044,124.207
0.111,1.217,0.829,-23.743,-37.842,137.756
0.028,1.029,0.984,-17.517,-33.569,91.553
-0.013,1.118,1.082,-15.137,-29.175,69.763
-0.054,1.272,1.186,-15.259,-24.292,58.228
-0.109,1.354,1.273,-15.076,-18.005,40.955
-0.188,1.585,1.467,-16.907,-12.146,24.658
-0.223,1.807,1.631,-17.090,-3.235,4.028
-0.247,1.858,1.782,-12.024,12.329,-25.085
-0.305,1.856,1.697,-4.395,37.354,-57.556
-0.314,1.663,1.456,9.033,63.171,-93.201
-0.340,1.477,1.216,18.616,79.590,-122.253
-0.285,1.251,1.096,30.640,86.182,-148.682
-0.278,1.188,1.015,42.725,89.966,-169.617
-0.323,1.149,0.840,40.283,96.680,-193.481
-0.291,0.836,0.836,39.124,100.098,-220.703
-0.291,0.868,0.617,56.396,107.910,-225.586
-0.260,0.815,0.410,67.444,117.126,-233.215
-0.223,0.575,0.305,66.040,116.333,-250.305
-0.211,0.456,0.312,67.322,113.220,-256.897
-0.218,0.424,0.177,76.111,114.075,-256.775
-0.141,0.265,-0.110,84.229,117.493,-264.709
-0.105,-0.077,-0.112,84.412,108.521,-273.682
-0.080,-0.285,-0.252,87.585,101.685,-271.179
-0.018,-0.372,-0.288,99.182,92.834,-271.667
0.022,-0.438,-0.422,109.436,84.839,-289.673
0.035,-0.521,-0.509,115.845,73.181,-323.853
-0.183,-1.098,-0.500,109.802,54.688,-365.295
0.166,-1.671,-0.197,89.355,37.720,-309.265
0.199,-1.321,-0.280,89.294,37.476,-216.003
0.216,-1.467,-0.321,75.439,41.992,-191.223
0.230,-1.552,-0.395,53.162,38.513,-179.932
0.241,-1.656,-0.514,35.034,32.227,-165.588
0.284,-1.796,-0.680,21.973,22.400,-151.917
0.331,-1.926,-0.758,17.517,4.272,-133.789
0.385,-2.032,-0.729,16.113,-18.372,-113.342
0.401,-2.129,-0.690,17.639,-39.856,-91.309
0.389,-2.176,-0.609,15.625,-59.143,-66.040
0.380,-2.173,-0.441,8.057,-78.979,-36.682
0.369,-2.054,-0.333,1.526,-95.642,-5.066
0.355,-2.024,-0.131,-8.362,-111.877,21.240
0.325,-1.991,-0.011,-23.254,-124.573,45.898
0.280,-1.846,0.076,-57.068,-145.142,101.379
0.179,-1.109,0.572,-65.125,-152.527,118.652
0.157,-0.825,0.759,-62.195,-150.452,121.765
0.149,-0.724,0.877,-55.908,-142.639,116.333
0.170,-0.776,0.913,-53.284,-133.057,109.253
0.192,-0.857,0.863,-53.162,-124.573,107.727
0.198,-0.845,0.836,-56.885,-120.117,113.342
0.188,-0.792,0.787,-63.232,-119.080,122.559
